station_id,create_time,station_lg,station_lt,station_fast_cnt,station_slow_cnt,construction,park_num,WGS84_station_lg,WGS84_station_lt,DB09_station_lg,DB09_station_lt,Service_population
231227827_885,2021/5/14 9:28,113.220376,23.403879,0,7,255,0,113.215013,23.406456,113.22695,23.40954,5783.195474
MA5DT8Q54_440115250,2023/8/29 8:02,113.386015,22.778946,2,1,1,0,113.380522,22.781592,113.392447,22.785195,5783.195474
MA5DT8Q54_4401060454,2023/8/29 8:02,113.313594,23.158436,2,1,1,0,113.308202,23.161046,113.320105,23.164372,5783.195474
101437000_21946,2023/9/13 23:19,113.234756,23.196085,0,7,0,7,113.229421,23.198731,113.241324,23.201846,5783.195474
395815801_4401030003,2017/11/20 20:58,113.22904,23.08946,1,3,3,0,113.223708,23.092143,113.235612,23.09516,4957.024692
395815801_4401060020,2017/11/21 22:55,113.383242,23.215235,1,3,3,0,113.377722,23.217708,113.389702,23.221453,4957.024692
395815801_4401060035,2017/11/24 12:25,113.410056,23.17101,2,0,3,0,113.404528,23.173487,113.416507,23.177306,4957.024692
395815801_4401130004,2017/11/25 4:06,113.365814,22.974969,2,0,2,0,113.360333,22.977562,113.372334,22.980896,4957.024692
395815801_4401060030,2018/1/15 15:58,113.420211,23.110296,0,6,9,0,113.414692,23.1128,113.426667,23.116461,4957.024692
395815801_4401130007,2018/1/15 15:58,113.34968,22.939685,0,6,9,0,113.34423,22.94232,113.356257,22.945391,4957.024692
395815801_4401140006,2018/1/15 15:58,113.233541,23.40514,0,6,3,0,113.228191,23.40773,113.2401,23.410883,4957.024692
395815801_4401180006,2018/1/15 15:58,113.791832,23.411205,0,6,5,0,113.78666,23.413823,113.79835,23.417175,4957.024692
395815801_4401060042,2018/1/15 15:58,113.375468,23.132041,0,6,5,0,113.369963,23.134554,113.381929,23.138133,4957.024692
395815801_4401060002,2018/1/15 15:58,113.405919,23.133463,0,6,3,0,113.400394,23.135954,113.412334,23.139783,4957.024692
395815801_4401130009,2018/1/15 15:58,113.36152,22.975299,0,6,3,0,113.356046,22.977898,113.368054,22.981154,4957.024692
MA0019FW4_GZYY-SYNH-020-0003,2018/1/15 15:58,113.331053,23.019256,0,6,255,0,113.325635,23.021892,113.337597,23.024949,4957.024692
395815801_4401060029,2018/1/15 15:58,113.403165,23.113295,0,6,3,0,113.397641,23.115796,113.409584,23.119628,4957.024692
395815801_4401180010,2018/1/15 15:58,113.560943,23.118623,0,6,9,0,113.55581,23.12145,113.567464,23.124435,4957.024692
395815801_4401110027,2018/1/15 15:58,113.288328,23.238129,0,6,6,0,113.282972,23.240748,113.294749,23.244434,4957.024692
395815801_4401170006,2018/1/15 15:58,113.677272,23.673247,0,6,1,0,113.672094,23.675942,113.683818,23.679124,4957.024692
395815801_4401060037,2018/1/15 15:58,113.375795,23.131714,0,6,3,0,113.370289,23.134227,113.382255,23.137812,4957.024692
395815801_4401110003,2018/1/15 15:58,113.24976,23.194822,0,6,1,0,113.244431,23.197476,113.25628,23.200822,4957.024692
395815801_4401140015,2018/1/28 4:00,113.217029,23.433334,2,0,2,0,113.21166,23.435903,113.223618,23.439002,4957.024692
914401153_JT0017,2018/2/2 4:00,113.28332,23.212684,2,0,2,2,113.277972,23.215317,113.289759,23.21902,4957.024692
914401153_JT0054,2018/2/2 4:00,113.433732,23.188719,2,0,2,0,113.428223,23.191204,113.440265,23.194657,4957.024692
914401153_JT0012,2018/2/2 4:00,113.330498,23.117804,2,0,2,2,113.325075,23.120399,113.337043,23.123502,4957.024692
914401153_JT0004,2018/2/2 4:00,113.224067,23.359865,2,0,2,2,113.218712,23.362454,113.230619,23.36553,4957.024692
914401153_JT0047,2018/2/2 4:00,113.185083,23.450298,2,0,2,0,113.179661,23.452812,113.191575,23.456386,4957.024692
914401153_JT0007,2018/2/2 4:00,113.239944,23.18057,2,0,2,2,113.234613,23.183225,113.246496,23.186403,4957.024692
914401153_JT0048,2018/2/2 4:00,113.279234,23.454757,2,0,2,0,113.273874,23.457339,113.285669,23.461098,4957.024692
914401153_JT0006,2018/2/2 4:00,113.54316,23.129005,2,0,2,0,113.537979,23.13179,113.549616,23.13512,4957.024692
914401153_JT0008,2018/2/2 4:00,113.451081,23.159595,2,0,2,0,113.445605,23.162118,113.457643,23.165291,4957.024692
914401153_JT0013,2018/2/2 4:00,113.579813,23.102928,2,0,2,0,113.574717,23.105789,113.586379,23.108587,4957.024692
914401153_JT0059,2018/2/2 4:00,113.421022,23.174727,2,0,2,0,113.4155,23.177206,113.427504,23.180884,4957.024692
914401153_JT0055,2018/2/2 4:00,113.306614,23.001197,2,0,2,0,113.301245,23.003884,113.313084,23.007253,4957.024692
914401153_JT0057,2018/2/2 4:00,113.273895,23.171547,2,0,2,0,113.268559,23.174203,113.28034,23.177872,4957.024692
914401153_JT0003,2018/2/2 4:00,113.243486,23.392143,2,0,2,2,113.238142,23.394741,113.250002,23.398028,4957.024692
914401153_JT0050,2018/2/2 4:00,113.236984,23.39078,2,0,2,0,113.231637,23.393375,113.243519,23.396564,4957.024692
914401153_JT0056,2018/2/2 4:00,113.17542,23.46581,2,0,2,0,113.169979,23.468305,113.181865,23.472044,4957.024692
914401153_JT0011,2018/2/2 4:00,113.336392,23.134078,2,0,2,2,113.330955,23.136655,113.342941,23.13974,4957.024692
914401153_JT0046,2018/2/2 4:00,113.533068,23.088924,2,0,2,0,113.527859,23.091699,113.539525,23.09519,4957.024692
914401153_JT0018,2018/2/2 4:00,113.426164,23.197927,2,0,2,0,113.420645,23.200401,113.432668,23.203999,4957.024692
914401153_JT0015,2018/2/2 4:00,113.382969,23.011607,2,0,2,0,113.377463,23.014162,113.389406,23.017817,4957.024692
914401153_JT0010,2018/2/2 4:00,113.256675,23.246113,2,0,2,2,113.251343,23.24875,113.263132,23.252225,4957.024692
914401153_JT0023,2018/2/23 12:49,113.245502,23.408861,2,0,2,2,113.240158,23.411458,113.252027,23.414784,4957.024692
914401153_JT0021,2018/2/23 12:49,113.30903,23.008953,2,0,2,0,113.303656,23.011633,113.315507,23.014966,4957.024692
914401153_JT0025,2018/2/23 12:49,113.211412,23.41283,2,0,2,2,113.206037,23.415394,113.217987,23.418527,4957.024692
914401153_JT0022,2018/2/23 12:49,113.33124,23.169183,2,0,2,0,113.325812,23.171756,113.337811,23.17488,4957.024692
914401153_JT0060,2018/2/23 12:49,113.338721,23.209716,2,0,2,0,113.333275,23.21226,113.345301,23.215379,4957.024692
914401153_JT0024,2018/2/23 12:49,113.265594,23.202276,2,0,2,0,113.260262,23.204926,113.272059,23.208527,4957.024692
914401153_JT0028,2018/2/23 12:49,113.274409,23.079215,2,0,2,0,113.269079,23.081908,113.28086,23.085544,4957.024692
320513112_20-135,2018/4/27 8:00,113.238023,23.102062,2,0,255,0,113.232696,23.104747,113.244562,23.107862,4957.024692
320513112_20-245,2018/4/27 8:00,113.184534,23.45367,0,6,4,0,113.179111,23.456183,113.191021,23.459767,4957.024692
320513112_20-263,2018/4/27 8:00,113.237079,23.187181,2,0,255,0,113.231746,23.189832,113.243642,23.192972,4957.024692
320513112_20-117,2018/4/27 8:00,113.542883,23.33199,2,0,255,0,113.537688,23.334708,113.549365,23.338116,4957.024692
320513112_20-224,2018/4/27 8:00,113.375214,22.914122,2,0,255,0,113.369724,22.916728,113.38169,22.920213,4957.024692
320513112_20-008,2018/4/27 8:00,113.327001,23.120851,2,0,255,0,113.321585,23.123451,113.333538,23.126583,4957.024692
320513112_20-282,2018/4/27 8:00,113.203393,23.380832,0,6,4,0,113.198008,23.383388,113.209922,23.386609,4957.024692
320513112_20-286,2018/4/27 8:00,113.365896,22.977375,2,0,255,0,113.360415,22.979967,113.372413,22.983303,4957.024692
320513112_20-285,2018/4/27 8:00,113.554185,23.213181,2,0,255,0,113.549029,23.215959,113.560707,23.219108,4957.024692
726811355_244,2018/5/10 18:32,113.379507,22.934514,2,0,255,0,113.37401,22.937106,113.385988,22.940679,4957.024692
914401153_JT0074,2018/5/18 11:45,113.482573,23.087782,2,0,2,0,113.47719,23.09041,113.489111,23.093655,4957.024692
395815801_4401130051,2018/5/29 8:00,113.484336,23.049905,2,0,2,0,113.478962,23.052554,113.490866,23.055807,4957.024692
333599517_4401140000100070064,2018/6/29 8:00,113.303475,23.434585,2,0,0,0,113.298083,23.437139,113.30997,23.440703,4957.024692
313744932_1064,2018/7/27 16:32,113.424984,23.119479,0,6,4,0,113.419469,23.121983,113.431449,23.125564,4957.024692
313744932_13328,2018/7/27 16:32,113.672782,22.643155,1,3,4,0,113.667679,22.646113,113.679273,22.649102,4957.024692
313744932_2958,2018/7/27 16:32,113.298146,23.214902,2,0,255,0,113.292777,23.217516,113.304611,23.221101,4957.024692
313744932_899,2018/7/27 16:32,113.254002,23.163244,0,6,255,0,113.248675,23.165911,113.260491,23.169315,4957.024692
313744932_1582,2018/7/27 16:32,113.360811,22.939114,0,6,4,0,113.355341,22.94173,113.367359,22.94496,4957.024692
313744932_3069,2018/7/27 16:32,113.821634,23.182087,2,0,255,0,113.816548,23.184814,113.828221,23.18775,4957.024692
313744932_3219,2018/7/27 16:32,113.255725,23.160413,2,0,7,0,113.250399,23.16308,113.262205,23.166513,4957.024692
313744932_2447,2018/7/27 16:32,113.382942,22.940304,0,6,255,0,113.377441,22.94289,113.389416,22.946521,4957.024692
313744932_3321,2018/7/27 16:32,113.706831,23.692675,2,0,4,0,113.701609,23.69532,113.713405,23.698357,4957.024692
313744932_1749,2018/7/27 16:32,113.327858,23.16665,0,6,7,0,113.322437,23.169231,113.334421,23.172378,4957.024692
313744932_398,2018/7/27 16:32,113.373152,23.041822,0,6,9,0,113.367656,23.044376,113.379643,23.047878,4957.024692
313744932_733,2018/7/27 16:32,113.318069,23.271702,0,6,255,0,113.31266,23.274265,113.324589,23.277561,4957.024692
313744932_13214,2018/7/27 16:32,113.322292,23.013065,2,0,9,0,113.316892,23.01572,113.328814,23.018857,4957.024692
313744932_3202,2018/7/27 16:32,113.344216,23.182823,2,0,1,0,113.33876,23.185367,113.350802,23.188495,4957.024692
313744932_3352,2018/7/27 16:32,113.296682,23.345105,2,0,7,0,113.291307,23.347684,113.303132,23.351322,4957.024692
313744932_11633,2018/7/27 16:32,113.248634,23.124144,0,6,1,0,113.24331,23.126825,113.25512,23.130116,4957.024692
313744932_857,2018/7/27 16:32,113.731026,23.697872,2,0,7,0,113.725784,23.700488,113.737524,23.703891,4957.024692
313744932_1704,2018/7/27 16:32,113.275703,23.230729,0,6,255,0,113.270362,23.233363,113.282125,23.237058,4957.024692
313744932_11747,2018/7/27 16:32,113.281383,23.209335,2,0,4,0,113.276038,23.211972,113.287824,23.215676,4957.024692
313744932_103,2018/7/27 16:32,113.244725,23.391493,2,0,7,0,113.239382,23.394092,113.251236,23.397399,4957.024692
313744932_478,2018/7/27 16:32,113.286431,23.244716,0,6,7,0,113.281077,23.247335,113.292846,23.251033,4957.024692
313744932_1750,2018/7/27 16:32,113.25859,23.139842,2,0,7,0,113.253265,23.142517,113.265043,23.145986,4957.024692
313744932_13363,2018/7/27 16:32,113.198572,23.39736,2,0,255,0,113.193178,23.399905,113.2051,23.403212,4957.024692
313744932_12171,2018/7/27 16:33,113.379434,23.104233,2,0,1,0,113.373926,23.106753,113.385897,23.110393,4957.024692
914401153_JT0087,2018/8/7 21:09,113.224,23.3594,2,0,2,0,113.218644,23.361989,113.230552,23.365064,4957.024692
726811355_531,2018/10/25 8:00,113.338206,22.915484,2,0,255,0,113.332781,22.91815,113.34477,22.921145,4957.024692
324887859_6fe19e0dd6dd11e6a20100163e0027ca,2018/11/27 16:39,113.344544,22.920233,1,3,2,0,113.339105,22.922885,113.351111,22.925903,4957.024692
MA4KL69J6_4401140000100070064,2018/12/13 17:35,113.303475,23.434585,2,0,4,0,113.298083,23.437139,113.30997,23.440703,4957.024692
MA59J8YL8_19a962d25746f5bd,2019/1/2 11:06,113.359772,22.956773,2,0,255,0,113.354302,22.959383,113.366326,22.962603,4957.024692
MA59J8YL8_34abcaad7af654e6,2019/1/2 11:06,113.359779,22.956823,2,0,255,0,113.354309,22.959433,113.366332,22.962653,4957.024692
726811355_1867,2019/4/3 8:00,113.390995,22.806646,2,0,255,0,113.385497,22.809278,113.397441,22.81295,4957.024692
MA59J8YL8_495651d56636138f,2019/4/5 8:00,113.29348,23.065917,2,0,255,0,113.288129,23.068596,113.299946,23.07218,4957.024692
MA59J8YL8_22d0ecad08aa0401,2019/4/5 8:00,113.293519,23.06594,2,0,255,0,113.288168,23.068619,113.299986,23.072202,4957.024692
914401153_JT0131,2019/7/10 8:00,113.234649,23.10197,2,0,2,0,113.22932,23.104653,113.241197,23.107725,4957.024692
101437000_380,2019/7/31 12:55,113.409101,22.94387,2,0,0,0,113.403589,22.946442,113.415558,22.950176,4957.024692
101437000_1682,2019/10/31 19:55,113.4291,22.971663,2,0,0,0,113.423599,22.974233,113.435605,22.977681,4957.024692
914401153_JT0156,2020/1/8 8:00,113.451021,23.159547,2,0,2,0,113.445545,23.16207,113.457582,23.165243,4957.024692
726811355_3641,2020/6/5 14:08,113.427409,22.975513,0,6,255,0,113.421906,22.97808,113.433904,22.98156,4957.024692
101437000_4396,2020/8/31 11:38,113.355466,22.970866,2,0,0,30,113.350003,22.973477,113.362023,22.976633,4957.024692
67345703X_9,2020/10/12 11:09,113.277285,23.159111,0,6,255,0,113.271947,23.16177,113.283715,23.165447,4957.024692
101437000_4722,2020/11/3 10:48,113.344255,22.853748,2,0,0,0,113.338822,22.856428,113.350828,22.859418,4957.024692
349861452_GZYY-DXCZ-020-0022,2021/2/26 8:00,113.406475,23.053743,2,0,1,0,113.400955,23.056268,113.412923,23.060066,4957.024692
673457030_9,2021/3/26 14:07,113.277285,23.159111,0,6,255,0,113.271947,23.16177,113.283715,23.165447,4957.024692
67345703X_24,2021/4/8 8:00,113.316738,23.115002,2,0,4,0,113.311343,23.117624,113.323248,23.120882,4957.024692
914401153_11530009,2021/5/1 8:00,113.271837,23.158792,2,0,2,0,113.266504,23.161455,113.278273,23.165101,4957.024692
MA59P1AN5_6544,2021/5/2 8:00,113.523958,23.120075,2,0,255,0,113.518716,23.122812,113.530373,23.126405,4957.024692
101437000_5698,2021/5/17 16:08,113.470006,23.095311,2,0,0,3,113.464584,23.097902,113.476571,23.101017,4957.024692
MA5D3XCP5_GZJS0001,2021/8/23 9:12,113.350725,22.858534,2,0,9,2,113.345279,22.8612,113.357285,22.864246,4957.024692
MA5APE392_LBHD06,2021/9/14 8:00,113.228621,23.077715,2,0,1,0,113.223289,23.080403,113.235201,23.083413,4957.024692
101437000_6660,2021/11/10 18:32,113.390296,22.938964,2,0,0,0,113.384789,22.941544,113.396752,22.945265,4957.024692
MA59P1AN5_7605,2021/11/30 8:00,113.344255,22.853748,2,0,255,0,113.338822,22.856428,113.350828,22.859418,4957.024692
MA5DT8Q54_4401840034,2021/12/10 8:00,113.493257,23.440382,2,0,1,0,113.487886,23.442938,113.499762,23.446443,4957.024692
MA5DT8Q54_4401830060,2021/12/10 8:00,113.777253,23.564518,2,0,1,0,113.772045,23.567114,113.783723,23.570732,4957.024692
MA5DT8Q54_4401830043,2021/12/10 8:00,113.716819,23.16394,2,0,1,0,113.711622,23.166629,113.723367,23.169724,4957.024692
MA5DT8Q54_4401840005,2021/12/10 8:00,113.448054,23.598183,2,0,1,0,113.442541,23.600626,113.454595,23.603904,4957.024692
MA5DT8Q54_4401040010,2021/12/10 8:00,113.308752,23.128882,2,0,1,0,113.303371,23.131512,113.315228,23.1349,4957.024692
MA5DT8Q54_4401840010,2021/12/10 8:00,113.507961,23.630709,2,0,1,0,113.502629,23.633312,113.514395,23.636982,4957.024692
MA5DT8Q54_4401840037,2021/12/10 8:00,113.428022,23.620523,2,0,1,0,113.422475,23.622941,113.434498,23.626555,4957.024692
MA5DT8Q54_4961,2021/12/10 8:01,113.470047,22.875544,0,6,1,0,113.46464,22.878228,113.476592,22.881247,4957.024692
MA5DT8Q54_4401150033,2021/12/10 8:01,113.485736,22.732264,2,0,3,0,113.480388,22.735041,113.492259,22.73819,4957.024692
MA1MY0GF9_37085,2022/2/14 11:53,113.228705,23.191621,0,6,1,0,113.223365,23.194264,113.235287,23.19732,4957.024692
MA59CU773_131151,2022/2/17 8:00,113.28697,23.137512,2,0,9,0,113.281623,23.14017,113.293387,23.143826,4957.024692
MA4KUHJ97_NIO6025b1f81a6f9a46,2022/4/15 16:33,113.339168,23.136758,0,6,255,0,113.333726,23.139329,113.345719,23.142415,4957.024692
MA59TULR9_4401010001,2022/5/20 10:52,113.390485,22.806804,2,0,255,0,113.384987,22.809436,113.396932,22.813104,4957.024692
MA5DT8Q54_4401170117,2022/5/28 8:01,113.725409,23.701786,2,0,2,0,113.72017,23.704408,113.731924,23.707704,4957.024692
MA5DT8Q54_4401120015,2022/5/28 8:01,113.504188,23.174036,2,0,1,0,113.498874,23.176693,113.510654,23.180269,4957.024692
MA5DT8Q54_4401180185,2022/5/28 8:02,113.703093,23.224853,2,0,8,0,113.697907,23.227541,113.709657,23.230515,4957.024692
MA5DT8Q54_4401180184,2022/5/28 8:02,113.73362,23.160498,2,0,2,0,113.728413,23.16317,113.740107,23.166562,4957.024692
MA5DT8Q54_4401140170,2022/5/28 8:02,113.220008,23.38506,2,0,2,0,113.214646,23.38764,113.226564,23.390717,4957.024692
914401153_11530032,2022/5/30 12:02,113.496718,23.580888,0,6,2,0,113.49135,23.583452,113.503193,23.587005,4957.024692
101437000_9669,2022/6/8 17:12,113.404812,23.384338,2,0,0,0,113.39927,23.386754,113.41123,23.390665,4957.024692
101437000_9705,2022/6/9 18:09,113.25269,23.356418,2,0,0,0,113.24735,23.359026,113.259165,23.362463,4957.024692
914401153_11530024,2022/8/27 8:00,113.347308,23.099693,0,6,2,0,113.341852,23.102264,113.353873,23.105378,4957.024692
MA1MY0GF9_53408,2022/9/8 8:00,113.29212,22.913302,2,0,255,2,113.286781,22.916048,113.298558,22.919574,4957.024692
MA1MY0GF9_67637,2022/9/10 8:00,113.289152,22.913101,2,0,255,0,113.283817,22.915851,113.295584,22.919401,4957.024692
101437000_13639,2022/12/5 18:15,113.368234,22.941867,2,0,0,0,113.362752,22.94447,113.374758,22.947839,4957.024692
101437000_14125,2022/12/27 14:38,113.215207,23.219202,2,0,0,0,113.20985,23.221819,113.221775,23.224873,4957.024692
101437000_15057,2023/2/21 10:34,113.245135,23.442612,2,0,0,0,113.239789,23.445204,113.251668,23.44853,4957.024692
101437000_15059,2023/2/21 10:34,113.245135,23.442612,2,0,0,0,113.239789,23.445204,113.251668,23.44853,4957.024692
MA4KUHJ97_NIOcc71f0b2b1267a63,2023/2/23 8:01,113.223208,23.122819,2,0,255,0,113.217868,23.125482,113.229758,23.12848,4957.024692
101437000_15175,2023/2/27 12:49,113.183433,23.463824,2,0,0,0,113.178007,23.466334,113.189905,23.469938,4957.024692
101437000_15267,2023/3/2 14:29,113.379229,22.780113,0,6,0,0,113.373743,22.782765,113.38568,22.786268,4957.024692
101437000_15473,2023/3/10 14:27,113.605717,23.53607,0,6,0,0,113.600615,23.538842,113.612247,23.541997,4957.024692
101437000_16043,2023/3/31 11:01,113.241178,23.463262,2,0,0,0,113.235829,23.465851,113.247706,23.46911,4957.024692
101437000_16037,2023/3/31 11:02,113.241194,23.463335,2,0,0,0,113.235845,23.465924,113.247722,23.469183,4957.024692
A5250LL0A_20-434,2023/4/6 20:36,113.457415,23.094653,0,6,1,0,113.451959,23.097215,113.463989,23.100317,4957.024692
A5250LL0A_20-503,2023/4/6 20:36,113.298151,23.102536,0,6,1,0,113.29279,23.105193,113.304608,23.108733,4957.024692
A5250LL0A_20-405,2023/4/6 20:36,113.491887,23.441739,0,6,1,0,113.486511,23.444291,113.498396,23.447776,4957.024692
A5250LL0A_20-409,2023/4/6 20:36,113.573339,23.554544,0,6,1,0,113.568203,23.557297,113.579924,23.560228,4957.024692
A5250LL0A_20-387,2023/4/6 20:36,113.385861,22.781244,0,6,7,0,113.380368,22.783889,113.392294,22.787492,4957.024692
A5250LL0A_20-446,2023/4/6 20:36,113.426184,23.171779,0,6,4,0,113.420667,23.174263,113.432682,23.177849,4957.024692
A5250LL0A_20-407,2023/4/6 20:36,113.443143,23.107648,0,6,1,0,113.437655,23.110178,113.449679,23.11343,4957.024692
A5250LL0A_20-408,2023/4/6 20:36,113.454689,23.105678,0,6,1,0,113.449225,23.108229,113.46125,23.11135,4957.024692
A5250LL0A_20-403,2023/4/6 20:36,113.57672,23.55582,0,6,1,0,113.571589,23.558578,113.583308,23.561488,4957.024692
A5250LL0A_20-438,2023/4/6 20:36,113.427896,22.86143,0,6,1,0,113.422402,22.864045,113.434387,22.867467,4957.024692
A5250LL0A_20-505,2023/4/6 20:36,113.527441,22.778279,0,6,1,0,113.522234,22.781165,113.53386,22.78459,4957.024692
A5250LL0A_20-465,2023/4/6 20:36,113.464533,23.09764,0,6,1,0,113.459095,23.100216,113.471103,23.10331,4957.024692
A5250LL0A_20-440,2023/4/6 20:36,113.776689,23.743377,0,6,1,0,113.771468,23.746001,113.783128,23.749593,4957.024692
A5250LL0A_20-472,2023/4/6 20:36,113.612802,23.124048,0,6,9,0,113.607728,23.12691,113.619273,23.130094,4957.024692
A5250LL0A_20-429,2023/4/6 20:36,113.186881,23.421505,0,6,1,0,113.181464,23.424026,113.193387,23.427564,4957.024692
A5250LL0A_20-441,2023/4/6 20:36,113.777096,23.743229,0,6,1,0,113.771876,23.745853,113.783536,23.749439,4957.024692
A5250LL0A_20-439,2023/4/6 20:36,113.604033,23.552535,0,6,1,0,113.59893,23.555308,113.610574,23.558434,4957.024692
A5250LL0A_20-474,2023/4/6 20:36,113.572696,23.558926,0,6,1,0,113.567558,23.561679,113.579279,23.564614,4957.024692
A5250LL0A_20-414,2023/4/6 20:36,113.2776,23.441799,0,6,1,0,113.272243,23.444384,113.284046,23.448139,4957.024692
A5250LL0A_20-442,2023/4/6 20:36,113.778577,23.743865,0,6,1,0,113.773359,23.746491,113.785022,23.750054,4957.024692
MA4KUHJ97_NIOdcf7ddf31da0bc83,2023/6/1 8:03,113.346288,23.099702,2,0,4,0,113.340834,23.102275,113.352854,23.10538,4957.024692
101437000_18421,2023/6/13 21:33,113.347499,22.913018,2,0,0,2,113.342055,22.915668,113.354055,22.918702,4957.024692
101437000_19367,2023/7/10 16:04,113.188954,23.068266,2,0,0,2,113.183565,23.070899,113.19547,23.074289,4957.024692
101437000_19923,2023/7/24 17:16,113.349149,22.936862,2,0,0,2,113.3437,22.939499,113.355725,22.942563,4957.024692
101437000_20876,2023/8/16 18:08,113.382813,23.096531,0,6,0,6,113.377302,23.09905,113.389273,23.102743,4957.024692
101437000_20878,2023/8/16 18:08,113.23297,23.07882,0,6,0,6,113.227642,23.081511,113.239541,23.084559,4957.024692
MA5DT8Q54_4401840009,2023/8/29 8:02,113.42967,23.61996,2,0,1,0,113.424125,23.62238,113.436152,23.625962,4957.024692
MA5DT8Q54_4401170133,2023/8/29 8:02,113.380966,23.628509,2,0,3,0,113.37542,23.630934,113.387416,23.634691,4957.024692
MA5DT8Q54_4401180140,2023/8/29 8:02,113.772403,23.485879,2,0,3,0,113.767194,23.488471,113.778828,23.492147,4957.024692
MA5DT8Q54_4401170254,2023/8/29 8:03,113.48572,23.616597,2,0,3,0,113.480311,23.619132,113.492217,23.622518,4957.024692
MA5DT8Q54_4401140435,2023/8/29 8:03,113.376233,23.417607,2,0,9,0,113.370707,23.420038,113.382726,23.423719,4957.024692
MA5DT8Q54_4401140443,2023/8/29 8:03,113.425665,23.403944,2,0,2,0,113.420131,23.406364,113.432153,23.410021,4957.024692
MA5DT8Q54_4401030147,2023/8/29 8:03,113.242606,23.129802,1,3,2,0,113.23728,23.132478,113.249113,23.13567,4957.024692
MA5DT8Q54_4401030145,2023/8/29 8:03,113.250499,23.052192,1,3,1,0,113.24518,23.054903,113.257009,23.058203,4957.024692
MA5DT8Q54_4401150258,2023/8/29 8:03,113.606068,22.768923,2,0,10,0,113.601018,22.771931,113.612562,22.774849,4957.024692
101437000_21714,2023/9/8 17:26,113.230214,23.197069,2,0,0,9,113.224875,23.199711,113.236792,23.20278,4957.024692
MA4KUHJ97_NIOe826169d208aae15,2023/10/18 8:02,113.412575,23.170349,2,0,9,0,113.407048,23.172827,113.41903,23.17662,4957.024692
101437000_23493,2023/10/28 14:10,113.371236,23.36844,2,0,0,2,113.36572,23.370885,113.377712,23.374458,4957.024692
101437000_23491,2023/10/28 14:10,113.361319,23.375821,2,0,0,2,113.355818,23.37828,113.367831,23.381668,4957.024692
MA4KUHJ97_NIO24c8697f50932964,2023/12/2 8:02,113.259607,23.0813,2,0,255,0,113.254285,23.083999,113.26609,23.087467,4957.024692
MA4KUHJ97_NIOdda4620dfcc2a8a8,2024/2/29 8:02,113.22291,23.074064,2,0,5,0,113.217573,23.076747,113.229498,23.079732,4957.024692
101437000_29187,2024/3/22 11:33,113.464048,23.26288,2,0,0,2,113.458597,23.265395,113.470601,23.268544,4957.024692
MA4KUHJ97_NIO98159f26fa92eb7f,2024/3/30 8:02,113.344312,23.060423,2,0,11,0,113.338864,23.063016,113.350897,23.066095,4957.024692
MA4KUHJ97_NIO4dc3928d8a1a2dd7,2024/3/30 8:02,113.345302,23.060248,2,0,11,0,113.339853,23.062839,113.351886,23.065924,4957.024692
MA4KUHJ97_NIO70db07d8f4ef4219,2024/4/2 8:02,113.603416,23.523906,2,0,255,0,113.598314,23.526678,113.609944,23.529792,4957.024692
101437000_30045,2024/4/10 9:37,113.24879,23.383624,2,0,0,6,113.243448,23.386226,113.25528,23.389599,4957.024692
MA4KUHJ97_NIO19beee59974ad8df,2024/4/11 8:02,113.304511,23.230964,2,0,255,0,113.299131,23.233563,113.310981,23.237058,4957.024692
101437000_30155,2024/4/14 19:10,113.349328,22.913481,0,6,0,8,113.343881,22.916128,113.355882,22.919179,4957.024692
MA59CU773_374325,2024/4/24 8:01,113.426173,23.197383,0,6,9,6,113.420654,23.199858,113.432677,23.203454,4957.024692
101437000_30937,2024/4/25 22:13,113.454432,23.156115,2,0,0,2,113.448964,23.158646,113.460995,23.161788,4957.024692
MA4KUHJ97_NIOa7553a6823474635,2024/6/18 8:02,113.234859,23.068038,2,0,255,0,113.229533,23.070735,113.241428,23.0738,4957.024692
MA1YDN61Y_MA1YDN61X.324146,2024/6/25 20:03,113.370313,23.101883,2,0,7,2,113.364817,23.104415,113.37681,23.107888,4957.024692
MA1YDN61Y_MA1YDN61X.329024,2024/6/25 20:07,113.279052,22.982887,0,6,255,0,113.273724,22.985618,113.28548,22.989226,4957.024692
MA59CU773_383125,2024/7/5 8:01,113.778032,23.564377,0,6,9,6,113.772825,23.566973,113.784505,23.57058,4957.024692
MA59CU773_384199,2024/7/5 8:01,113.285485,23.18609,2,0,9,2,113.280136,23.188731,113.291937,23.19242,4957.024692
MA59CU773_383126,2024/7/5 8:01,113.607866,23.547131,0,6,9,6,113.602764,23.549903,113.614393,23.553097,4957.024692
101437000_34795,2024/7/9 16:45,113.605093,23.584525,2,0,0,2,113.599988,23.5873,113.611606,23.590437,4957.024692
101437000_34949,2024/7/12 13:27,113.213217,23.15154,2,0,0,2,113.207862,23.154179,113.219774,23.15722,4957.024692
101437000_34993,2024/7/15 15:26,113.175722,23.461461,2,0,0,2,113.170281,23.463957,113.182173,23.467692,4957.024692
MA5DT8Q54_4401180390,2024/7/17 8:03,113.756804,23.274867,2,0,6,0,113.751594,23.277491,113.76323,23.281202,4957.024692
MA5TGWHM6_2207011036441654,2024/8/6 8:03,113.428225,23.166285,2,0,2,0,113.42271,23.168773,113.434725,23.172318,4957.024692
101437000_37423,2024/8/20 17:30,113.54533,22.799669,2,0,0,1,113.540177,22.802595,113.551813,22.805751,4957.024692
